venditore_piva,nome_offerta,cod_offerta,tipo_prezzo,indice_prezzo,prezzo_energia,unita_energia,quota_fissa_annua,unita_quota,consumo_min,consumo_max,durata_mesi
01655380663,InsiemEnergia Casa Fix Paper EE,000487ESFFL02XX00000001013400526,fisso,,0.17545,€/kWh,153.00,€/anno,,,12
01808540494,CASA INDEX|EDVH1207INT,024416ESVFL01XX000000EDVH1207INT,variabile,12,0.012,€/kWh,84,€/anno,,,indeterminata
12219220154,ECO GREEN HOME POWER  2604 MONO,035713ESVML01XX000000GTCEGHO2604,variabile,12,0.031900,€/kWh,144,€/anno,,,12
12219220154,ECO LIGHT HOME POWER 2604 MONO,035713ESVML01XX000000GTCLHPO2604,variabile,12,0.031900,€/kWh,288,€/anno,,,12
12219220154,ECO GREEN HOME POWER  2604 FASCE,035713ESVFL01XX000000GTCEGHF2604,variabile,12,0.032890/0.032560/0.031460,€/kWh,144,€/anno,,,12
12039890152,CASA SICURA LUCE EASY,000704ESFML01XXERSGBA12FM05261RS,fisso,,,,117.000000,€/anno,,,12
12039890152,CASA TREND LUCE EASY,000704ESVFL01XXERAGYA12I305261RS,variabile,12,0.023100,€/kWh,117.000000,€/anno,,,12
05064560260,HOME HOLIDAY,037142ESVOL07XX000000000HOMEHOLR,variabile,12,0.016500,€/kWh,96.000000,€/anno,,,99
05064560260,HOME_POWER,037142ESVOL03XX000000000HOMEDIR1,variabile,12,0.022000,€/kWh,120.000000,€/anno,,,99
05064560260,COMMUNITY,037142ESFML02XX000000COMMSTREAM1,fisso,,0.148687,€/kWh,144.000000,€/anno,2701,3500,36
05064560260,SMALL,037142ESFML02XX000000SMALSTREAM1,fisso,,0.148687,€/kWh,144.000000,€/anno,,1500,36
05064560260,COMPANY,037142ESFML02XX000000COMPSTREAM1,fisso,,0.148687,€/kWh,144.000000,€/anno,3501,5000,36
05064560260,FAMILY,037142ESFML02XX000000FAMISTREAM1,fisso,,0.148687,€/kWh,144.000000,€/anno,2001,2700,36
05064560260,MEDIUM,037142ESFML02XX000000MEDISTREAM1,fisso,,0.148687,€/kWh,144.000000,€/anno,1501,2000,36
10813630968,Luce Casa Zero Spread,030384ESVFL01XXLUCECASAZEROx1123,variabile,12,0.000,€/kWh,166.8,€/anno,,,12
10813630968,Luce Casa,030384ESVFL01XXLUCECASAFASCE1222,variabile,12,0.000,€/kWh,118.8,€/anno,,,12
10813630968,Luce Casa Flex,030384ESVFL01XXLUCECASAFLEXx0126,variabile,12,0.035,€/kWh,130.8,€/anno,,,12
10813630968,Luce Casa web,030384ESVFL01XXLUCECASAWEBxx0126,variabile,12,0.000,€/kWh,118.8,€/anno,,,12
04032290233,SPRING POWER,034642ESVFL02XXE195AD1A260500000,variabile,12,0.010000,€/kWh,90.000000,€/anno,,,indeterminata
04032290233,SPRING POWER,034642ESVFL01XXE173AD1A260300000,variabile,12,0.010000,€/kWh,90.000000,€/anno,,,indeterminata
03708400134,DOM_PUN_0426,026727ESVFL01XXZGEZSVGSZBCZ23ZED,variabile,01,0.0165,€/kWh,137.76,€/anno,,,12
07396780483,4POWER RETAIL DUAL,042302ESVOL02XX0ESVOL85XX4PWDRET,variabile,12,0.018480,€/kWh,36.000000,€/anno,,,12
02221101203,PiuControllo Active Casa Luce_Caso B,000415ESVOL01XX000ACTV2GECXBXV22,variabile,12,0.008030,€/kWh,193.230000,€/anno,,,12
02221101203,Prezzo Netto Relax Casa Luce 24,000415ESVML01XX000PNRLXXEC24XV19,variabile,12,0.033770,€/kWh,144.000000,€/anno,,,12
02221101203,PiuControllo Active Special Casa Luce,000415ESVOL01XX000ACTV2GECXWXV22,variabile,12,0.004950,€/kWh,144.000000,€/anno,,,12
02221101203,PiuControllo Flat Easy Casa EE_24,000415ESFML01XX000FLTE2GEC24XV47,fisso,,,,120.000000,€/anno,,,24
02221101203,PiuControllo Active Easy Casa EE,000415ESVOL01XX000ACTV2GXEXCXV22,variabile,12,0.009350,€/kWh,120.000000,€/anno,,,12
02221101203,PiuControllo Flat Special Casa Luce 24,000415ESFML01XX000FLT2GEC24WXV44,fisso,,,,144.000000,€/anno,,,12
02221101203,PiuControllo Flat Dom EE_SL,000415ESFFL01XX000FLT2GECXSLXV44,fisso,,,,145.230000,€/anno,,,12
02221101203,PiuContr Flat Lim Ed Dom EE_SL,000415ESFFL01XX000FLTLGECXSLXV44,fisso,,,,145.230000,€/anno,,,12
02221101203,PiuControllo Active Casa Luce_Caso A,000415ESVOL01XX000ACTV2GECXAXV22,variabile,12,0.008030,€/kWh,169.230000,€/anno,,,12
02221101203,PiuControllo Flat Dom EE_24,000415ESFML01XX000FLT2GECX24XV44,fisso,,,,145.230000,€/anno,,,12
02221101203,PiuControllo Flat Special Casa Luce SL,000415ESFFL01XX000FLT2GECSLWXV44,fisso,,,,144.000000,€/anno,,,12
02221101203,Prezzo Netto Relax Casa Luce SL,000415ESVFL01XX000PNRLXXECSLXV19,variabile,12,0.033770,€/kWh,144.000000,€/anno,,,12
02221101203,PiuContr Flat Lim Ed Dom EE_24,000415ESFML01XX000FLTLGECX24XV44,fisso,,,,145.230000,€/anno,,,12
02356770988,Energia Amica Flex,000155ESVFL15XXZZ03631Z260611E2A,variabile,12,0.015004,€/kWh,144.000000,€/anno,,,indeterminata
02356770988,Energia Lunga Luce Easy,000155ESFML08XXZZ03843Z260611E01,fisso,,0.117997,€/kWh,144.000000,€/anno,,,36
02356770988,Energia Lunga Luce Special,000155ESFFL04XXZZ03963Z260611E03,fisso,,0.117997/0.137995/0.104005,€/kWh,108.000000,€/anno,,,36
02356770988,Energia Lunga Luce Special,000155ESFML04XXZZ03963Z260611E01,fisso,,0.117997,€/kWh,108.000000,€/anno,,,36
02356770988,Energia Amica Flex,000155ESVML15XXZZ03631Z260611E01,variabile,12,0.015004,€/kWh,144.000000,€/anno,,,indeterminata
02356770988,Prezzo Garantito Luce 36,000155ESFFL03XXZZ05056Z260611E03,fisso,,0.140998/0.160996/0.126995,€/kWh,120.000000,€/anno,,,36
02356770988,Luce Premium Flex,000155ESVML04XXZZ03867Z260611E01,variabile,12,0.025003,€/kWh,144.000000,€/anno,,,indeterminata
02356770988,Energia Lunga Luce Easy,000155ESFFL08XXZZ03843Z260611E03,fisso,,0.117997/0.137995/0.104005,€/kWh,144.000000,€/anno,,,36
02356770988,Luce Premium Flex,000155ESVFL04XXZZ03867Z260611E2A,variabile,12,0.025003,€/kWh,144.000000,€/anno,,,indeterminata
02356770988,Prezzo Garantito Luce 36,000155ESFML03XXZZ05056Z260611E01,fisso,,0.140998,€/kWh,120.000000,€/anno,,,36
04486160163,OFFERTA FASTSERVICE CASA FARO LUCE,036310ESVFL02XX0000EE04DSP26FARO,variabile,12,0.01859,€/kWh,186.03,€/anno,,,indeterminata
04486160163,OFFERTA FASTSERVICE CASA LUCE AMICA,036310ESVFL01XX000EE04DSP26AMICA,variabile,12,0.01089,€/kWh,157.23,€/anno,,,12
04486160163,OFFERTA INCARICA POWER CASA,036310ESVFL02XX00000EE07DSP26GTC,variabile,12,0.0209,€/kWh,187.23,€/anno,,,indeterminata
04486160163,OFFERTA INCARICA RINNOVO CASA POWER,036310ESVFL02XX000EE06DSP26MNZRN,variabile,12,0.022,€/kWh,247.23,€/anno,,,indeterminata
04486160163,OFFERTA INCARICA PARTNER CASA ENERGIA,036310ESVFL01XX00000EE05DSP26SES,variabile,12,0.0176,€/kWh,247.23,€/anno,,,indeterminata
04486160163,OFFERTA INCARICA BIO CASA POWER,036310ESVFL02XX00EE06DSP26MNZBIO,variabile,12,0.0242,€/kWh,211.23,€/anno,,,indeterminata
04486160163,OFFERTA INCARICA CASA POWER,036310ESVFL02XX00000EE06DSP26MNZ,variabile,12,0.022,€/kWh,247.23,€/anno,,,indeterminata
04486160163,OFFERTA POWER SECONDA CASA,036310ESVFL02XX000EE01DSP26ECOSC,variabile,12,0.0231,€/kWh,157.23,€/anno,,,indeterminata
04486160163,OFFERTA FASTSERVICE CASA LUCE BIO,036310ESVFL01XX0000EE04DSP26BIOL,variabile,12,0.01859,€/kWh,210.03,€/anno,,,indeterminata
04486160163,OFFERTA POWER CASA,036310ESVFL02XX00000EE01DSP26ECO,variabile,12,0.0176,€/kWh,247.23,€/anno,,,indeterminata
04486160163,OFFERTA FASTSERVICE CASA AURA LUCE,036310ESVFL01XX0000EE04DSP26AURA,variabile,12,0.02519,€/kWh,199.23,€/anno,,,indeterminata
11731670011,ED0426_P_CB24,026823ESVFL01XX0000000ED426PCB24,variabile,12,0.00671,€/kWh,119.16,€/anno,,,indeterminata
11731670011,ED0426_S_CB24,026823ESVFL01XX000000ED0426SCB24,variabile,12,0.017699,€/kWh,143.16,€/anno,,,indeterminata
11731670011,ED0426_B_CB24,026823ESVFL01XX000000ED0426BCB24,variabile,12,0.00671,€/kWh,143.16,€/anno,,,indeterminata
11731670011,ED0426_D_CB24,026823ESVFL01XX000000ED0426DCB24,variabile,12,0.00671,€/kWh,107.16,€/anno,,,indeterminata
11731670011,ED0426_PL_CB24,026823ESVFL01XX00000ED0426PLCB24,variabile,12,0.00671,€/kWh,131.16,€/anno,,,indeterminata
00821860947,EE DOMESTICO ALLA SECONDA LUCE,004313ESVFL02XXE26QF1PUNDSF45122,variabile,12,0.045,€/kWh,72,€/anno,,,indeterminata
00821860947,EE VARIABILE DOMESTICO FASCE,004313ESVFL02XXE26QF2PUNDSF18122,variabile,12,0.018,€/kWh,120,€/anno,,,indeterminata
00821860947,EE VARIABILE DOMESTICO PROMO,004313ESVFL02XXE26QF2PUNDBO18122,variabile,12,0.018,€/kWh,120,€/anno,,,indeterminata
00821860947,EE VARIABILE DOMESTICO PLUS FASCE,004313ESVFL02XXE26QF3PUNDPF18122,variabile,12,0.018,€/kWh,156,€/anno,,,indeterminata
00821860947,EE VARIABILE DOMESTICO PLUS MONO,004313ESVML02XXE26QF3PUNDPM18122,variabile,12,0.018,€/kWh,156,€/anno,,,indeterminata
14106681001,EE FIXA 144.12,028703ESFML01XX1000000000IGPE165,fisso,,0.144000,€/kWh,144.000000,€/anno,,,12
02648550032,INENERGY CASA LUCE DINAMICA,035832ESVFL01XX000000IECCDL12606,variabile,12,0.009900,€/kWh,108,€/anno,,,12
02648550032,INENERGY CASA LUCE DINAMICA ZERO MERCATO,035832ESVFL01XX000000IECCDLZ2606,variabile,12,0,€/kWh,120,€/anno,,5000,12
01178580997,IREN QUICK LUCE WEB TOP,000208ESFML09XX000IEDOENBT260607,fisso,,0.129800,€/kWh,147.000000,€/anno,,,27
01178580997,IREN PRIMA SCELTA LUCE FISSA,000208ESFML11XX00IEDOPRIMF260607,fisso,,0.110000,€/kWh,123.000000,€/anno,,,27
01178580997,IREN PRONTO FISSA LUCE,000208ESFML12XX000IEDOPRSC260607,fisso,,0.121000,€/kWh,147.000000,€/anno,,,27
01178580997,IREN LARGE LUCE VARIABILE,000208ESVML04XX000IEDOILVL260913,variabile,12,0.028600,€/kWh,117.000000,€/anno,,,24
01178580997,IREN DAY PREZZO FISSO LUCE,000208ESFFL09XX00IEDOPFDAY260607,fisso,,0.109200/0.154700,€/kWh,147.000000,€/anno,,,27
01178580997,IREN SOTTOCASA LUCE VARIABILE NEW,000208ESVML03XX000IEDOSTCN260913,variabile,12,0.022000,€/kWh,159.000000,€/anno,,,28
01178580997,IREN 36 FISSO LUCE SUMMER EDITION,000208ESFML01XX000IEDOMLSE260607,fisso,,0.101200,€/kWh,147.000000,€/anno,,,45
01178580997,IREN SMALL LUCE VARIABILE,000208ESVML05XX000IEDOISVM260913,variabile,12,0.016500,€/kWh,159.000000,€/anno,,,24
01178580997,IREN EXTRA SMALL LUCE VARIABILE,000208ESVML04XX000IEDOIEVS260913,variabile,12,0.028600,€/kWh,129.000000,€/anno,,,12
01178580997,IREN SUPERSCONTO 100 RCA LUCE SELF,000208ESVML04XX000IEDOSRSC260913,variabile,12,0.028600,€/kWh,123.000000,€/anno,,,12
01178580997,IREN 10 PER TRE LUCE VARIABILE,000208ESVML04XX000IEDODPQT260913,variabile,12,0.033200,€/kWh,159.000000,€/anno,,,28
01178580997,IREN STAY LUCE PREZZO FISSO CONNETTIVITA',000208ESFML08XX000IEDOICNO260607,fisso,,0.130000,€/kWh,159.000000,€/anno,,,60
01178580997,IREN SOTTOCASA LUCE SPECIAL,000208ESFML12XX000IEDOSTPS260607,fisso,,0.122000,€/kWh,159.000000,€/anno,,,27
01178580997,IREN REVOLUTION SALUTE PREZZO FISSO LUCE,000208ESFML12XX00IEDORSLFP260607,fisso,,0.160100,€/kWh,165.000000,€/anno,,,45
01178580997,IREN REVOLUTION SALUTE VARIABILE LUCE,000208ESVML04XX000IEDORSVL260913,variabile,12,0.033200,€/kWh,165.000000,€/anno,,,28
01178580997,IREN PREZZO FISSO EXTRA SMALL LUMINEA LUCE,000208ESFML07XX000IEDOIXFL260607,fisso,,0.148700,€/kWh,159.000000,€/anno,,,24
01178580997,IREN UNIVERSO LUCE VARIABILE,000208ESVML04XX000IEDOIUIN260913,variabile,12,0.028600,€/kWh,135.000000,€/anno,,,24
02479770469,Sottocosto a prezzo fisso a fasce,027095ESFFL09XXSOTTOFIXFASCEIGLX,fisso,,,,54.15,€/anno,,,12
02479770469,Sottocosto a prezzo fisso monorario,027095ESFML11XXSOTTOCOSTOFIXIGLX,fisso,,,,54.15,€/anno,,,12
02479770469,Offerta Luce Sprint fasce,027095ESVFL02XXLUCESPRINTFASCEXX,variabile,12,,,84,€/anno,,,indeterminata
02479770469,Offerta Luce Sprint Monoraria,027095ESVML02XXLUCESPRINTIGL0426,variabile,12,,,84,€/anno,,,indeterminata
08338161212,LUCE DOMESTICO MONORARIO,025382ESVML01XXDOMPUN19MONONEW24,variabile,12,0.019000,€/kWh,154.800000,€/anno,,,indeterminata
08338161212,LUCE DOMESTICO FASCE,025382ESVFL01XXDOMPUN19MULTNEW24,variabile,12,0.019000,€/kWh,154.800000,€/anno,,,indeterminata
08667430725,FRIENDS POWER 0125.1,037820ESVFL11XX0E0FRIEND20250101,variabile,12,0.048400,€/kWh,170.400000,€/anno,,,99
01684590217,KOSI HOME HOLIDAY 26,020525ESVFL00XXKOSIHOMEHOLIDAY26,variabile,12,0.011,€/kWh,80.231100,€/anno,,35000,indeterminata
10988541008,LENERGIA A CASA TUA PLUS,003007ESVFL01XXEECASATUAPLUS2604,variabile,12,0.036900,€/kWh,154.800000,€/anno,0,10000,indeterminata
10988541008,PUN CONSUMER 6 GREEN,003007ESVFL01XXEECONSUMER6NCGREE,variabile,12,0.047300,€/kWh,103.200000,€/anno,0,10000,13
10988541008,LUCE CASA SPRINT,003007ESVFL01XXEECASASPR00000000,variabile,12,0.000000,€/kWh,160.000000,€/anno,0,10000,indeterminata
10988541008,PUN CONSUMER 6,003007ESVFL01XXEECONSUMER6NC0000,variabile,12,0.041800,€/kWh,103.200000,€/anno,0,10000,13
10988541008,CASA SPRINT PLUS GREEN,003007ESVFL01XXEECASASPRPLGREEN0,variabile,12,0.022000,€/kWh,160.000000,€/anno,0,10000,indeterminata
10988541008,PUN CONSUMER 8,003007ESVFL01XXEECONSUMER8NC0000,variabile,12,0.044000,€/kWh,127.200000,€/anno,0,10000,13
10988541008,PUN CONSUMER 8 GREEN,003007ESVFL01XXEECONSUMER8NCGREE,variabile,12,0.049500,€/kWh,127.200000,€/anno,0,10000,13
10988541008,CASA SPRINT GREEN,003007ESVFL01XXEECASASPRGREEN000,variabile,12,0.003000,€/kWh,160.000000,€/anno,0,10000,indeterminata
10988541008,LUCE CASA SPRINT PLUS,003007ESVFL01XXEECASASPRPL000000,variabile,12,0.019000,€/kWh,160.000000,€/anno,0,10000,indeterminata
03598070138,LGE LIGHT EE RETAIL 2026,024446ESVFL01XX0000LIFELIGHT2604,variabile,12,0.036900,€/kWh,141.000000,€/anno,,,12
03598070138,LGE NEW SMART ENERGIA DOMESTICO FLEX 2026,024446ESVFL01XX00LIFENEWEASY0526,variabile,12,0.028000,€/kWh,144.000000,€/anno,,,12
03598070138,LGE NEW SOLUTIONS EASY EE RETAIL,024446ESVFL01XX0000LIFENEWEASY26,variabile,12,0.036900,€/kWh,141.000000,€/anno,,,12
03598070138,LGE NEW SMART ENERGIA DOMESTICO FIX 2026,024446ESFML01XXLIFENEWSMARTFIX26,fisso,,0.137000,€/kWh,204.000000,€/anno,,,12
03598070138,LGE SIMCOM EE RETAIL 2026,024446ESVFL01XX00000LIFESIMCOM26,variabile,12,0.036900,€/kWh,141.000000,€/anno,,,12
03598070138,LGE NEW LIGHT ENERGIA DOMESTICO FIX 2026,024446ESFML01XXLIFENEWLIGHTFIX26,fisso,,0.137000,€/kWh,180.000000,€/anno,,,12
03598070138,LGE PARTNER RETENTION EE RETAIL 2026,024446ESVFL01XX0000LIFEPARTNER26,variabile,12,0.017600,€/kWh,119.160000,€/anno,,,12
03598070138,LGE ENERGY SERVICE EE RETAIL 2026,024446ESVFL01XX00LIFESERVICE0426,variabile,12,0.036900,€/kWh,141.000000,€/anno,,,12
03598070138,LGE NEW SMART ENERGIA DOMESTICO FLEX 2026,024446ESVFL01XX0LIFENEWSMART0526,variabile,12,0.022000,€/kWh,120.000000,€/anno,,,12
03598070138,LGE NEW EASY ENERGIA DOMESTICO FIX 2026,024446ESFML01XX0LIFENEWEASYFIX26,fisso,,0.139000,€/kWh,228.000000,€/anno,,,12
03598070138,LGE NEW LIGHT ENERGIA DOMESTICO FLEX 2026,024446ESVFL01XX0LIFENEWLIGHT0526,variabile,12,0.015000,€/kWh,108.000000,€/anno,,,12
03598070138,LGE WE SERVICE EE RETAIL 2026,024446ESVFL01XX00LIFEWESEREE0426,variabile,12,0.034000,€/kWh,141.000000,€/anno,,,12
03161350214,Limeon Flex,038069ESVFL09XXxLIMEONxOFFxTDx04,variabile,12,,,86.23110,€/anno,,,indeterminata
00145020244,UNICO CASA,000516ESVFL01XXD1EEDVar2606UNIDO,variabile,12,0.016500,€/kWh,96.000000,€/anno,,,indeterminata
00145020244,VANTAGGIO CASA,000516ESVFL01XXD1XEEDVarX2606XXX,variabile,12,0.027500/0.275000,€/kWh,132.000000,€/anno,,,indeterminata
00145020244,FACILE CASA - F0,000516ESFFL01XXD1XEEDFixF0X2606X,fisso,,0.158400,€/kWh,132.000000,€/anno,,,12
00145020244,FACILE CASA - 3F,000516ESFFL01XXD1XEEDFix3FX2606X,fisso,,0.163900/0.171600/0.145200,€/kWh,132.000000,€/anno,,,12
03272140231,LUCE CASA VARIABILE,001715ESVFL01XXLUCECASAVARIABILE,variabile,12,0.025000,€/kWh,72.000000,€/anno,,,indeterminata
04039180759,LWTRENDCASADO2026,001010ESVFL01XXLWTRENDCASADO2026,variabile,12,0.035000,€/kWh,121.230000,€/anno,,,indeterminata
04039180759,ENERGIACASAPLUS26,001010ESVFL01XXENERGIACASAPLUS26,variabile,12,0.015000,€/kWh,73.230000,€/anno,,,indeterminata
18014021002,Lene Leggera Luce 24,043981ESFML06XX0017060000002426A,fisso,,,,84,€/anno,,,24
02380320503,LENERGY STOCK EE,041410ESVFL01XXD10LENESTOCKE2026,variabile,12,0.051590,€/kWh,168.000000,€/anno,,,indeterminata
02380320503,MAXI BONUS LP EE,041410ESVFL01XXD10LPMAXIFLEX2026,variabile,12,0.066000,€/kWh,102.000000,€/anno,,,indeterminata
02380320503,LENERGY STOCK EE,041410ESVFL01XXD10LENNSTOCKE2026,variabile,12,0.022550,€/kWh,101.040000,€/anno,,,indeterminata
02380320503,GREEN FOR YOU,041410ESVFL01XXD10GREENFYOUE2026,variabile,12,0.033000,€/kWh,84.000000,€/anno,,,indeterminata
02380320503,START FLEX EXTRA BONUS EE,041410ESVFL01XXD10ESTARTFLEXEB26,variabile,12,0.054340,€/kWh,150.000000,€/anno,,,indeterminata
02380320503,FLEX LIGHT II CASA LP2 EE,041410ESVFL01XXD10LP2LIGHFLE2026,variabile,12,0.059950,€/kWh,96.000000,€/anno,,,indeterminata
02380320503,FLEX LP2 EE,041410ESVFL01XXD10LP2ENERFLE2026,variabile,12,0.047410,€/kWh,180.000000,€/anno,,,indeterminata
02380320503,MAXI BONUS LP2 EE,041410ESVFL01XXD10LP2MAXIFLE2026,variabile,12,0.048400,€/kWh,180.000000,€/anno,,,indeterminata
02380320503,FLEX LP EE,041410ESVFL01XXD10LPENERFLEX2026,variabile,12,0.048070,€/kWh,150.000000,€/anno,,,indeterminata
02380320503,FLEX LIGHT LP EE,041410ESVFL01XXD10LPLIGHFLEX2026,variabile,12,0.040700,€/kWh,108.000000,€/anno,,,indeterminata
02380320503,GREEN CLUB LUCE E GAS | EE,041410ESVFL01XXD10GREENCLUBE2026,variabile,12,0.032230,€/kWh,198.000000,€/anno,,,indeterminata
01760860161,LUCE AGILE,000785ESVFL04XXLDPULAGI260409300,variabile,12,0.01650,€/kWh,136.32,€/anno,,,indeterminata
01760860161,LIBARNA FLEX 2025,000785ESVFL04XXLDPUFLDOM26041010,variabile,12,0.02750,€/kWh,121.32,€/anno,,,indeterminata
01760860161,LUCE SICURO,000785ESFFL10XXLDFISILU260602100,fisso,,0.1705/0.17017,€/kWh,136.32,€/anno,,,12
04569010616,NETOIP POWER_2026,039840ESVFL06XXPUN7INDEX26NETOIP,variabile,12,0.016500,€/kWh,96.000000,€/anno,,,12
04569010616,NETOIP POWER_2026B,039840ESVFL07XXPUN7INDEX05NETOIP,variabile,12,0.019800,€/kWh,108.000000,€/anno,,,12
07463650965,ENERGIA DOMESTICA SICURA,005229ESFFL01XX0000000000ED1416F,fisso,,0.169004,€/kWh,168,€/anno,,,indeterminata
07463650965,ED0526M,005229ESVFL02XX0000000000ED0526M,variabile,12,0.06435,€/kWh,150,€/anno,,,indeterminata
07463650965,ED0426WEB,005229ESVFL01XX00000000ED0426WEB,variabile,12,0.011,€/kWh,120,€/anno,,,indeterminata
07463650965,ED0426_1WB,005229ESVFL01XX00000000ED04261WB,variabile,12,0.03575,€/kWh,162,€/anno,,,indeterminata
07463650965,ED0426_MEDPOWER_QSC,005229ESVFL01XXED0426MEDPOWERQSC,variabile,12,0.0121,€/kWh,120,€/anno,,,indeterminata
07463650965,ED0426VA,005229ESVFL01XX000000000ED0426VA,variabile,12,0.04565,€/kWh,318,€/anno,,,indeterminata
07463650965,ED0426_SC,005229ESVFL01XX000000000ED0426SC,variabile,12,0.0396,€/kWh,84,€/anno,,,indeterminata
07463650965,ED0426_MEDPOWER,005229ESVFL01XX000ED0426MEDPOWER,variabile,12,0.0121,€/kWh,120,€/anno,,,indeterminata
07463650965,ED0426,005229ESVFL01XX00000000000ED0426,variabile,12,0.04345,€/kWh,186,€/anno,,,indeterminata
07463650965,ED0426-60,005229ESVFL01XX000000000ED042660,variabile,12,0.04345,€/kWh,246,€/anno,,,indeterminata
07463650965,ED0426VD,005229ESVFL01XX000000000ED0426VD,variabile,12,0.04345,€/kWh,246,€/anno,,,indeterminata
07463650965,ED0426_2,005229ESVFL01XX0000000000ED04262,variabile,12,0.04345,€/kWh,186,€/anno,,,indeterminata
07463650965,ED0426-36,005229ESVFL01XX000000000ED042636,variabile,12,0.0396,€/kWh,180,€/anno,,,indeterminata
07463650965,ED0626M,005229ESVFL01XX0000000000ED0626M,variabile,12,0.03839,€/kWh,192,€/anno,,,indeterminata
07463650965,ED0426SM,005229ESVFL01XX000000000ED0426SM,variabile,12,0.03135,€/kWh,156,€/anno,,,indeterminata
07463650965,ED0426_NF,005229ESVFL01XX000000000ED0426NF,variabile,12,0.04675,€/kWh,186,€/anno,,,indeterminata
07463650965,ED0526_1WB,005229ESVFL01XX00000000ED05261WB,variabile,12,0.03575,€/kWh,162,€/anno,,,indeterminata
07463650965,ENERGIA DOMESTICA IBRIDA,005229ESVFL01XX000000000ED15I039,fisso,12,0.0352,€/kWh,180,€/anno,,,indeterminata
07463650965,ED0426_2WB,005229ESVFL01XX00000000ED04262WB,variabile,12,0.03575,€/kWh,168,€/anno,,,indeterminata
07463650965,ED0426M,005229ESVFL01XX0000000000ED0426M,variabile,12,0.02475,€/kWh,150,€/anno,,,indeterminata
07139460823,LUMEN LUCE LIGHT,039631ESVFL06XXLUMENXLUCEXLIGHTX,variabile,12,0.0275,€/kWh,240,€/anno,,,12
01806250625,TERRA PUBBLICA,038693ESVOL01XX00000000000031208,variabile,12,0.033,€/kWh,180,€/anno,,,12
01806250625,LUCE SPAZIALE,038693ESFML01XX00000000000031181,fisso,,0.0979,€/kWh,156,€/anno,,,12
14706141000,Start Luce Green + Massima Tranquillità Advanced,035755ESVFL01XXXESRTGRNXVASXXX1A,variabile,12,0.0150,€/kWh,222,€/anno,,,12
14706141000,Start Luce Green Seconda Fornitura Massima Tranquillità,035755ESVFL01XXESTARTGREENXV252C,variabile,12,0.0165,€/kWh,222,€/anno,,,12
14706141000,Start Luce Green,035755ESVFL01XXXESRTGRNXBASEXX1A,variabile,12,0.0150,€/kWh,222,€/anno,,,12
14706141000,Start Luce Green+Massima Tranquillità,035755ESVFL01XXXLUCEGREENVAS2026,variabile,12,0.0198,€/kWh,222,€/anno,,,12
14706141000,Start Luce Green Seconda Fornitura,035755ESVFL01XXESTARTGREENXX252C,variabile,12,0.0165,€/kWh,222,€/anno,,,12
14706141000,Start Luce Green,035755ESVFL01XXXXXXLUCEGREEN2026,variabile,12,0.0198,€/kWh,222,€/anno,,,12
01599350202,MABI SLIM CASA LUCE,000494ESVFL01XXMABISLIMCASALUCE6,variabile,12,0.015500,€/kWh,174.000000,€/anno,,,indeterminata
01599350202,MABI SHOCK AU 2.0,000494ESVFL01XXMEBSLIMCASALUCE2Z,variabile,12,0.017050,€/kWh,174.000000,€/anno,,,indeterminata
09985750968,FLEXIWEB ZERO LUCE,026846ESVOL46XX163FLEXIWEBZEROEE,variabile,12,0.0,€/kWh,132.0,€/anno,,,indeterminata
09985750968,FIXWEB LEGGERA LUCE,026846ESFML46XX163FIXWEBLEGGEEFX,fisso,,0.12386,€/kWh,132.0,€/anno,,,indeterminata
00273990168,LUCE SENZA PENSIERI - 1,000394ESFFL01XX0000000DDNN1AAF26,fisso,,0.146000/0.145000/0.129000,€/kWh,156.000000,€/anno,,,12
00273990168,LUCE FACILE ZERO SPREAD,000394ESVFL01XX0000000CDNN1ZXF26,variabile,12,0.000000,€/kWh,108.000000,€/anno,,,indeterminata
00273990168,LUCE PREMIA LA TUA ENERGIA RADDOPPIA - 1,000394ESVOL01XX0000000DDNN1B5F26,variabile,12,0.025000,€/kWh,120.000000,€/anno,,,indeterminata
00273990168,LUCE FACILE  - 1 WEB,000394ESVOL01XX0000000WDNN1AWF26,variabile,12,0.025000,€/kWh,132.000000,€/anno,,,indeterminata
00273990168,LUCE PREMIA LA TUA ENERGIA RADDOPPIA - 1,000394ESVFL01XX0000000DDNN1B5F26,variabile,12,0.025000,€/kWh,120.000000,€/anno,,,indeterminata
00273990168,LUCE PREMIA LA TUA ENERGIA - 1,000394ESVOL01XX0000000DDNN1B1F26,variabile,12,0.025000,€/kWh,120.000000,€/anno,,,indeterminata
00273990168,LUCE FACILE - 2,000394ESVFL01XX0000000DDNN1AXF26,variabile,12,0.025000,€/kWh,120.000000,€/anno,,,indeterminata
00273990168,LUCE FACILE  - 1 WEB,000394ESVFL01XX0000000WDNN1AWF26,variabile,12,0.025000,€/kWh,132.000000,€/anno,,,indeterminata
00273990168,LUCE PREMIA LA TUA ENERGIA - 1,000394ESVFL01XX0000000DDNN1B1F26,variabile,12,0.025000,€/kWh,120.000000,€/anno,,,indeterminata
00273990168,LUCE SENZA PENSIERI - 1,000394ESFFL02XX0000000DDNN1AAF26,fisso,,0.147000/0.135000,€/kWh,156.000000,€/anno,,,12
00273990168,LUCE FACILE - 1,000394ESVFL01XX0000000DDNN1A4F26,variabile,12,0.025000,€/kWh,120.000000,€/anno,,,indeterminata
